rgb(WHITE)

0,0.00,0.53,0.15,0.17,367.52
1,0.04,0.53,0.36,0.20,155.25
2,0.12,0.53,0.52,0.05,311.82
3,0.53,0.53,0.53,0.00,419.63
4,0.53,0.53,0.53,0.00,425.80
5,0.53,0.53,0.53,0.00,403.78
6,0.53,0.53,0.53,0.00,394.49
7,0.53,0.53,0.53,0.00,519.79
8,0.53,0.53,0.53,0.00,481.03
9,0.53,0.53,0.53,0.00,439.22
10,0.53,0.53,0.53,0.00,506.72
11,0.53,0.53,0.53,0.00,510.93
12,0.53,0.53,0.53,0.00,599.83
13,0.53,0.53,0.53,0.00,591.91
14,0.53,0.53,0.53,0.00,743.96
15,0.53,0.53,0.53,0.00,640.96
